stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
106,동해,2023-05-26,18.5,15.8,528.0,22.6,1310,0.2,,0.5,244.0,,0.5,12.0,20.0,233.0,6.4,20.0,248.0,2.2,1888,160.0,12.3,48.0,1140.0,68.5,14.4,1012.7,1019.1,839,1014.6,119,1017.5,14.5,10.8,,,,,,,,,6.8,1.9,29.0,12.6,,,,,,,,,,,,,,
106,동해,2023-05-27,19.7,15.1,2113.0,23.2,958,0.4,1607.0,1.1,1520.0,,2.1,3.2,160.0,1124.0,2.1,270.0,147.0,0.9,746,250.0,14.8,52.0,1015.0,75.5,17.0,1012.7,1018.7,701,1016.3,2353,1017.5,14.5,1.9,,,,,,,,,8.6,3.1,23.2,12.7,,,,,,,,,,,,,,
106,동해,2023-05-28,16.9,15.0,310.0,18.1,1224,0.4,1724.0,1.5,2329.0,,4.3,5.6,50.0,1346.0,3.6,50.0,1350.0,0.7,562,50.0,16.7,99.0,1.0,99.0,19.0,1008.0,1016.2,1,1011.1,1608,1012.7,14.5,0.0,,,,,,,,,9.8,7.4,19.2,15.6,,,,,,,,,,,,,,
106,동해,2023-05-29,17.4,15.6,2008.0,19.3,1516,0.8,602.0,3.4,526.0,,16.8,3.0,50.0,1533.0,2.0,50.0,1431.0,0.7,607,50.0,17.2,99.0,1.0,99.0,19.7,1007.3,1012.9,2123,1010.8,348,1012.0,14.5,0.4,,,,,,,,,7.8,7.1,21.2,15.0,,,,,,,,,,,,,,
106,동해,2023-05-30,17.1,15.1,2358.0,19.9,1321,0.0,,0.0,,,0.0,6.8,50.0,1221.0,4.5,50.0,1402.0,1.8,1530,50.0,16.5,83.0,1409.0,96.9,18.8,1008.7,1014.6,922,1011.6,207,1013.4,14.5,2.3,,,,,,,,,7.6,4.8,22.5,11.5,,,,,,,,,,,,,,
106,동해,2023-05-31,17.3,12.2,506.0,20.0,1456,,,,,,,11.1,140.0,1517.0,6.4,160.0,1543.0,1.9,1643,160.0,13.3,59.0,1451.0,78.9,15.3,1007.0,1014.5,826,1009.2,1753,1011.7,14.6,11.2,,,,,,,,,4.8,2.1,26.6,9.5,,,,,,,,,,,,,,
106,동해,2023-06-01,19.7,14.8,133.0,25.3,910,,,,,,,5.0,270.0,808.0,2.7,230.0,817.0,1.1,925,250.0,13.8,48.0,1040.0,70.3,15.9,1000.5,1009.8,1,1002.4,2033,1005.1,14.6,7.7,,,,,,,,,7.6,3.5,26.7,12.3,,,,,,,,,,,,,,
106,동해,2023-06-02,19.6,17.0,2338.0,25.2,802,,,,,,,9.1,20.0,1021.0,6.0,50.0,1024.0,2.0,1730,50.0,15.2,54.0,754.0,76.8,17.3,996.9,1005.5,2325,999.6,436,1001.5,14.6,9.4,,,,,,,,,6.0,2.5,28.4,14.4,,,,,,,,,,,,,,
106,동해,2023-06-03,22.1,14.9,428.0,26.4,1454,,,,,,,9.9,320.0,2301.0,4.1,290.0,2303.0,1.5,1322,320.0,9.3,24.0,1456.0,50.6,12.1,1001.8,1007.4,933,1004.7,1717,1006.4,14.6,12.6,,,,,,,,,2.4,0.1,32.5,11.2,,,,,,,,,,,,,,
106,동해,2023-06-04,24.4,18.8,323.0,28.7,1045,,,,,,,9.5,290.0,41.0,4.3,290.0,818.0,1.9,1635,290.0,7.1,21.0,1417.0,34.3,10.1,1003.6,1009.4,2314,1006.8,1623,1008.3,14.6,11.4,,,,,,,,,4.9,0.1,33.0,12.0,,,,,,,,,,,,,,
106,동해,2023-06-05,25.0,19.5,351.0,30.4,1312,,,,,,,8.8,340.0,1359.0,4.1,320.0,1403.0,2.0,1708,270.0,10.5,29.0,1051.0,40.8,12.7,1003.5,1009.9,105,1006.4,1717,1008.2,14.6,12.5,,,,,,,,,4.4,0.1,32.8,11.4,,,,,,,,,,,,,,
106,동해,2023-06-06,22.2,18.0,408.0,27.6,904,0.0,,0.0,,,0.0,8.7,160.0,1349.0,5.0,160.0,1348.0,1.7,1437,160.0,12.3,39.0,908.0,54.6,14.4,1000.5,1007.7,46,1002.5,1558,1005.1,14.7,9.1,,,,,,,,,5.3,1.6,31.6,12.5,,,,,,,,,,,,,,
106,동해,2023-06-07,22.6,18.2,1957.0,26.7,1022,,,,,,,10.1,180.0,1526.0,5.7,160.0,1537.0,1.7,1501,160.0,14.2,42.0,950.0,59.9,16.3,1002.0,1008.0,726,1005.4,1734,1006.7,14.7,12.2,,,,,,,,,4.4,0.0,32.1,11.8,,,,,,,,,,,,,,
106,동해,2023-06-08,22.9,19.2,1717.0,30.5,1040,0.6,1737.0,1.1,1701.0,,1.1,9.6,250.0,103.0,5.4,160.0,1327.0,2.0,1728,160.0,14.1,27.0,955.0,61.0,16.3,998.3,1006.0,1,1000.4,1650,1003.0,14.7,7.4,,,,,,,,,7.8,4.1,32.4,16.0,,,,,,,,,,,,,,
106,동해,2023-06-09,19.3,15.2,411.0,23.9,1738,2.0,500.0,3.9,427.0,,6.0,14.0,360.0,224.0,8.3,360.0,233.0,1.7,1492,110.0,13.6,41.0,1742.0,71.8,15.7,999.3,1005.9,2208,1000.6,52,1004.0,14.7,12.0,,,,,,,,,3.1,0.3,28.0,13.0,,,,,,,,,,,,,,
106,동해,2023-06-10,18.6,16.0,113.0,21.6,1138,0.6,2000.0,1.4,1930.0,,1.4,7.8,20.0,2033.0,4.8,50.0,1625.0,1.7,1432,50.0,15.9,69.0,243.0,84.8,18.2,1001.5,1008.7,2303,1004.7,340,1006.2,14.7,2.6,,,,,,,,,8.8,6.6,23.9,12.7,,,,,,,,,,,,,,
106,동해,2023-06-11,18.1,15.9,455.0,21.6,1234,8.0,1628.0,16.3,1616.0,,16.3,8.8,20.0,1559.0,4.4,20.0,1507.0,1.4,1168,20.0,17.1,75.0,1240.0,94.3,19.5,1001.9,1008.0,1,1005.4,1352,1006.6,14.7,7.3,,,,,,,,,6.1,3.4,23.8,13.3,,,,,,,,,,,,,,
106,동해,2023-06-12,19.0,16.1,259.0,21.9,1121,,,,,,,7.3,50.0,1742.0,4.5,50.0,1750.0,1.5,1321,50.0,17.9,73.0,1135.0,93.5,20.5,1001.9,1008.2,902,1005.4,1631,1006.7,14.7,1.1,,,,,,,,,6.8,4.5,22.5,13.4,,,,,,,,,,,,,,
106,동해,2023-06-13,19.7,17.3,2351.0,23.2,1037,1.3,1719.0,2.2,1636.0,,2.2,8.5,20.0,2039.0,4.9,50.0,2149.0,1.3,1162,50.0,18.4,72.0,1039.0,93.1,21.2,1000.2,1005.8,745,1003.2,1704,1004.9,14.7,6.9,,,,,,,,,7.0,5.1,28.4,16.0,,,,,,,,,,,,,,
106,동해,2023-06-14,18.6,16.2,458.0,21.8,1037,0.8,1547.0,1.9,1506.0,,1.9,7.9,360.0,932.0,5.7,50.0,944.0,1.5,1322,50.0,17.5,75.0,1017.0,93.5,20.0,1002.5,1008.9,2308,1004.9,44,1007.2,14.7,7.5,,,,,,,,,6.4,1.3,23.5,14.5,,,,,,,,,,,,,,
106,동해,2023-06-15,19.5,16.0,501.0,23.5,1310,,,,,,,7.7,20.0,1141.0,5.6,50.0,1212.0,1.9,1599,250.0,18.1,75.0,910.0,92.0,20.8,1004.4,1010.1,2204,1007.7,237,1009.1,14.7,9.7,,,,,,,,,5.8,2.0,27.9,14.6,,,,,,,,,,,,,,
106,동해,2023-06-16,22.8,17.0,305.0,27.8,1557,,,,,,,6.2,160.0,1433.0,3.7,160.0,1434.0,1.3,1159,160.0,17.4,49.0,1520.0,73.1,19.9,1006.4,1012.4,1030,1009.8,142,1011.0,14.7,12.8,,,,,,,,,1.8,0.0,32.8,14.6,,,,,,,,,,,,,,
106,동해,2023-06-17,26.1,21.7,406.0,31.7,920,,,,,,,5.4,140.0,1231.0,3.1,250.0,311.0,1.5,1321,250.0,14.9,36.0,857.0,51.4,17.0,1005.3,1011.2,150,1008.2,2355,1009.9,14.8,11.6,,,,,,,,,3.3,0.0,36.8,16.6,,,,,,,,,,,,,,
106,동해,2023-06-18,24.2,20.7,2356.0,28.4,903,,,,,,,9.3,50.0,1812.0,5.7,50.0,1509.0,2.4,2073,50.0,17.8,51.0,1310.0,69.3,20.5,1003.2,1009.7,2256,1006.8,1628,1007.8,14.8,9.9,,,,,,,,,5.6,0.6,33.8,18.1,,,,,,,,,,,,,,
106,동해,2023-06-19,21.8,19.5,348.0,24.3,1226,,,,,,,8.5,50.0,1008.0,5.8,50.0,1012.0,1.7,1494,160.0,19.7,73.0,839.0,88.5,23.0,1005.0,1010.5,1024,1008.8,1638,1009.6,14.8,10.1,,,,,,,,,4.6,0.6,33.0,16.7,,,,,,,,,,,,,,
106,동해,2023-06-20,20.4,17.7,518.0,23.0,1518,,,,,,,10.4,160.0,1148.0,5.9,160.0,1036.0,2.8,2428,160.0,17.7,72.0,1001.0,85.5,20.3,1002.8,1009.6,7,1005.4,1754,1007.5,14.8,3.1,,,,,,,,,8.0,3.0,25.1,15.0,,,,,,,,,,,,,,
106,동해,2023-06-21,18.9,17.3,709.0,20.8,1554,4.6,700.0,18.7,650.0,,38.5,8.9,20.0,1817.0,4.7,20.0,2050.0,1.6,1404,20.0,17.7,78.0,2202.0,93.4,20.3,998.0,1006.4,1,1000.2,1546,1002.7,14.8,0.0,,,,,,,,,8.3,5.5,20.4,17.2,,,,,,,,,,,,,,
106,동해,2023-06-22,19.3,16.7,512.0,21.8,1008,0.2,537.0,0.2,447.0,,0.4,6.5,160.0,1055.0,3.9,160.0,1134.0,1.2,1010,160.0,17.6,71.0,919.0,90.3,20.2,998.7,1005.9,2337,1001.7,1248,1003.4,14.8,6.9,,,,,,,,,4.4,3.0,24.1,15.2,,,,,,,,,,,,,,
106,동해,2023-06-23,20.6,18.2,2350.0,24.1,1230,,,,,,,9.5,50.0,1122.0,7.3,50.0,1125.0,2.6,2233,50.0,17.9,66.0,1231.0,85.6,20.5,1006.3,1014.5,2309,1005.8,1,1011.0,14.8,12.5,,,,,,,,,3.8,0.5,28.0,15.6,,,,,,,,,,,,,,
106,동해,2023-06-24,20.6,16.4,418.0,24.0,1328,,,,,,,5.6,160.0,1715.0,3.3,160.0,1420.0,1.5,1296,160.0,18.1,71.0,959.0,86.8,20.8,1011.0,1017.0,815,1014.5,1,1015.7,14.8,11.1,,,,,,,,,2.1,1.8,31.2,14.3,,,,,,,,,,,,,,
106,동해,2023-06-25,21.0,18.8,320.0,24.5,1321,,,,,,,7.2,160.0,1400.0,4.5,160.0,1404.0,1.5,1308,50.0,19.6,75.0,1327.0,92.5,22.8,1008.7,1015.2,749,1011.5,1852,1013.4,14.8,10.5,,,,,,,,,4.8,0.8,31.3,17.0,,,,,,,,,,,,,,
106,동해,2023-06-26,20.5,19.0,327.0,22.6,1919,5.8,2145.0,7.8,757.0,,22.6,4.9,20.0,2025.0,2.7,50.0,2031.0,0.9,795,50.0,20.3,97.0,1443.0,99.0,23.8,1003.5,1011.5,1,1005.5,2359,1008.2,14.8,0.2,,,,,,,,,9.8,5.9,22.3,17.9,,,,,,,,,,,,,,
106,동해,2023-06-27,26.0,20.2,213.0,30.6,1245,1.2,19.0,2.2,-2339.0,,3.1,9.2,340.0,1114.0,5.4,320.0,1111.0,1.6,1353,200.0,19.0,43.0,1243.0,68.1,22.1,1001.8,1009.4,2357,1003.9,237,1006.4,14.8,11.2,,,,,,,,,5.9,1.0,29.3,20.6,,,,,,,,,,,,,,
106,동해,2023-06-28,27.5,22.9,240.0,32.1,1327,,,,,,,6.6,290.0,1302.0,3.8,320.0,1145.0,1.2,1060,250.0,18.6,44.0,1313.0,59.1,21.4,1001.2,1009.3,1,1003.7,1733,1005.8,14.7,11.3,,,,,,,,,4.8,1.1,35.4,21.0,,,,,,,,,,,,,,
106,동해,2023-06-29,24.0,20.6,2035.0,28.7,1203,1.8,1809.0,4.2,1737.0,,9.0,8.7,20.0,2127.0,5.5,20.0,2133.0,1.5,1306,20.0,21.2,60.0,24.0,85.8,25.3,996.6,1004.6,5,997.2,2012,1001.2,14.7,0.1,,,,,,,,,8.6,4.1,25.1,20.4,,,,,,,,,,,,,,
106,동해,2023-06-30,21.0,20.1,432.0,23.3,1043,2.9,244.0,6.8,205.0,,9.1,5.9,20.0,1219.0,4.2,50.0,1228.0,1.4,1197,50.0,20.6,89.0,1601.0,98.3,24.3,997.9,1004.7,2339,999.6,1,1002.5,14.7,0.5,,,,,,,,,8.0,7.0,23.2,18.5,,,,,,,,,,,,,,
106,동해,2023-07-01,22.2,19.4,456.0,25.4,2311,,,,,,,6.2,160.0,1500.0,3.1,160.0,1507.0,1.2,1041,140.0,20.9,76.0,1651.0,92.9,24.8,1001.0,1007.6,1208,1004.1,1757,1005.7,14.7,8.0,,,,,,,,,3.5,3.5,27.7,18.1,,,,,,,,,,,,,,
106,동해,2023-07-02,25.4,21.9,2351.0,31.9,1047,,,,,,,6.2,90.0,1102.0,3.0,70.0,1111.0,1.2,1029,70.0,20.5,51.0,1033.0,76.1,24.1,1003.2,1009.7,2242,1004.6,37,1007.8,14.7,5.6,,,,,,,,,6.4,0.4,32.0,19.1,,,,,,,,,,,,,,
106,동해,2023-07-03,22.6,21.1,344.0,25.0,909,,,,,,,4.5,70.0,1043.0,2.8,70.0,1046.0,1.2,1056,70.0,21.7,86.0,1455.0,95.4,26.0,1003.2,1009.6,5,1006.3,1736,1007.8,14.7,5.7,,,,,,,,,5.1,4.3,33.0,19.4,,,,,,,,,,,,,,
106,동해,2023-07-04,23.2,21.2,239.0,26.2,1357,0.2,,0.6,2223.0,,1.1,5.7,160.0,1020.0,3.3,160.0,1001.0,1.2,1036,20.0,22.0,79.0,1358.0,93.4,26.4,997.0,1006.5,1,996.3,2357,1001.6,14.7,4.9,,,,,,,,,7.9,4.0,31.3,20.5,,,,,,,,,,,,,,
106,동해,2023-07-05,27.1,21.4,556.0,31.7,1546,1.4,33.0,3.2,-2353.0,,4.5,12.4,270.0,1158.0,6.4,270.0,2346.0,2.5,2189,290.0,18.6,37.0,1632.0,63.4,21.6,987.6,997.1,2357,988.7,942,992.1,14.7,10.8,,,,,,,,,5.0,1.0,32.6,21.2,,,,,,,,,,,,,,
106,동해,2023-07-06,29.8,25.4,2400.0,34.0,1500,,,,,,,14.1,250.0,1349.0,7.8,250.0,1353.0,4.6,3944,270.0,17.5,37.0,1204.0,48.5,20.1,994.9,1002.2,2351,996.9,201,999.4,14.7,5.4,,,,,,,,,8.6,1.6,34.3,22.8,,,,,,,,,,,,,,
106,동해,2023-07-07,23.4,19.2,2236.0,27.0,921,0.0,,0.0,,,0.0,7.4,200.0,1645.0,3.9,200.0,1711.0,1.3,1144,250.0,17.6,50.0,1618.0,71.4,20.2,998.1,1004.2,1039,1001.6,1750,1002.7,14.7,1.4,,,,,,,,,8.5,5.5,26.9,17.6,,,,,,,,,,,,,,
106,동해,2023-07-08,21.3,18.6,249.0,24.0,1159,,,,,,,9.5,20.0,1425.0,6.6,50.0,1430.0,1.9,1671,50.0,19.9,77.0,814.0,92.0,23.2,999.5,1005.6,2114,1002.2,105,1004.2,14.6,4.7,,,,,,,,,5.9,2.9,30.2,16.1,,,,,,,,,,,,,,
106,동해,2023-07-09,21.4,19.4,728.0,25.1,2328,2.4,1538.0,5.4,1521.0,,7.7,9.1,20.0,1433.0,6.0,50.0,1445.0,1.2,1059,140.0,21.0,86.0,2329.0,97.8,24.9,998.8,1005.2,12,1001.3,1810,1003.4,14.6,2.2,,,,,,,,,7.4,4.5,24.7,19.4,,,,,,,,,,,,,,
106,동해,2023-07-10,27.5,22.3,637.0,32.6,1417,0.6,756.0,1.3,706.0,,1.4,7.5,290.0,1704.0,3.6,250.0,1750.0,1.1,976,250.0,21.6,48.0,1501.0,72.4,25.9,998.2,1005.0,851,1000.7,1625,1002.7,14.6,6.4,,,,,,,,,6.1,2.9,27.5,20.6,,,,,,,,,,,,,,
106,동해,2023-07-11,24.6,21.1,2049.0,29.6,752,1.2,1220.0,3.4,1146.0,,8.6,9.2,250.0,1824.0,6.1,250.0,1806.0,1.5,1336,250.0,21.7,59.0,956.0,85.4,26.0,999.6,1006.8,1153,1001.8,1759,1004.2,14.6,3.1,,,,,,,,,7.5,1.5,27.5,20.3,,,,,,,,,,,,,,
106,동해,2023-07-12,24.6,21.7,12.0,29.0,955,,,,,,,3.8,90.0,845.0,2.3,50.0,1654.0,0.9,774,70.0,22.2,63.0,1235.0,87.1,26.8,1000.5,1007.0,2150,1002.8,103,1005.1,14.6,7.0,,,,,,,,,6.6,3.9,27.6,20.2,,,,,,,,,,,,,,
106,동해,2023-07-13,23.4,22.4,1245.0,24.6,819,0.6,2355.0,1.5,1318.0,,3.5,3.3,250.0,2259.0,2.4,250.0,2300.0,0.6,546,290.0,23.2,93.0,137.0,99.0,28.4,1000.3,1006.7,105,1003.1,2355,1004.9,14.6,0.0,,,,,,,,,9.9,6.1,25.2,22.7,,,,,,,,,,,,,,
106,동해,2023-07-14,24.4,21.8,2146.0,28.1,1254,1.3,436.0,4.6,317.0,,15.5,4.0,360.0,1525.0,2.5,20.0,1539.0,0.8,724,70.0,24.0,83.0,1148.0,98.1,29.9,992.7,1003.0,1,994.9,1643,997.2,14.5,1.1,,,,,,,,,9.9,4.3,26.6,23.0,,,,,,,,,,,,,,
106,동해,2023-07-15,22.4,20.2,1002.0,25.2,143,1.4,1029.0,5.1,1005.0,,17.2,4.7,160.0,1441.0,2.6,160.0,1400.0,1.1,910,70.0,22.2,89.0,2207.0,99.0,26.9,995.9,1003.5,2309,997.2,11,1000.5,14.5,0.0,,,,,,,,,10.0,5.8,23.5,21.8,,,,,,,,,,,,,,
106,동해,2023-07-16,23.9,21.2,520.0,27.1,1719,0.0,,0.0,,,0.0,3.5,250.0,2327.0,2.2,270.0,2130.0,0.8,717,20.0,23.3,75.0,1718.0,97.0,28.7,1001.9,1009.3,2236,1003.1,134,1006.5,14.5,0.4,,,,,,,,,9.0,6.3,24.7,22.0,,,,,,,,,,,,,,
106,동해,2023-07-17,25.0,22.7,325.0,28.6,1227,0.1,,0.4,2126.0,,0.5,5.7,50.0,1540.0,3.3,50.0,1543.0,0.8,705,270.0,23.6,70.0,1228.0,92.1,29.1,1006.4,1012.5,2146,1009.0,3,1011.0,14.5,3.4,,,,,,,,,9.5,3.0,28.3,21.8,,,,,,,,,,,,,,
106,동해,2023-07-18,23.1,21.3,1940.0,25.1,1256,0.6,608.0,1.9,557.0,,11.0,5.2,160.0,1936.0,3.0,160.0,1936.0,0.7,606,50.0,22.9,99.0,1.0,99.0,27.9,1006.5,1013.4,837,1008.1,2354,1011.1,14.5,0.0,,,,,,,,,9.8,4.1,24.9,22.2,,,,,,,,,,,,,,
106,동해,2023-07-19,22.8,21.4,215.0,25.1,1003,0.1,,0.3,412.0,,0.5,6.6,20.0,950.0,4.5,50.0,954.0,1.3,1163,20.0,22.4,86.0,1707.0,97.8,27.1,1003.6,1009.0,718,1007.3,1711,1008.3,14.4,5.6,,,,,,,,,3.3,3.0,27.3,20.2,,,,,,,,,,,,,,
106,동해,2023-07-20,22.6,20.0,539.0,25.1,1012,,,,,,,4.4,160.0,1342.0,2.4,160.0,1338.0,1.0,821,90.0,22.1,88.0,929.0,97.6,26.7,1004.6,1011.0,2355,1007.9,104,1009.3,14.4,11.3,,,,,,,,,3.5,0.5,31.4,19.1,,,,,,,,,,,,,,
106,동해,2023-07-21,23.4,21.5,508.0,26.2,1239,,,,,,,6.2,160.0,1709.0,3.4,160.0,1536.0,1.3,1089,70.0,22.9,87.0,1248.0,97.3,27.9,1009.1,1015.6,2331,1011.0,1,1013.8,14.4,6.3,,,,,,,,,2.8,1.1,30.9,20.4,,,,,,,,,,,,,,
106,동해,2023-07-22,24.0,21.9,41.0,26.6,1505,,,,,,,9.9,160.0,1400.0,5.9,160.0,1154.0,1.9,1652,160.0,23.2,81.0,1526.0,95.5,28.4,1008.8,1015.8,524,1011.1,1735,1013.4,14.4,10.8,,,,,,,,,3.6,1.8,34.9,20.8,,,,,,,,,,,,,,
106,동해,2023-07-23,24.3,22.5,1858.0,26.1,1814,0.8,2200.0,2.8,2146.0,,2.9,3.2,90.0,1159.0,2.2,50.0,1043.0,0.8,675,70.0,23.9,90.0,1320.0,97.9,29.6,1003.2,1011.3,5,1006.3,1928,1007.8,14.3,0.0,,,,,,,,,10.0,5.3,25.8,23.4,,,,,,,,,,,,,,
106,동해,2023-07-24,24.8,22.2,629.0,30.3,1638,0.6,711.0,1.0,710.0,,1.0,5.1,160.0,1630.0,3.4,160.0,1631.0,1.0,887,50.0,24.0,67.0,1644.0,95.8,29.9,1003.5,1009.7,2321,1006.7,149,1008.1,14.3,4.5,,,,,,,,,8.9,3.1,29.4,23.3,,,,,,,,,,,,,,
106,동해,2023-07-25,27.4,23.8,420.0,30.4,1245,0.0,,0.0,,,0.0,5.7,200.0,1335.0,3.8,160.0,1442.0,1.1,963,90.0,22.4,61.0,1249.0,75.1,27.2,1007.0,1012.9,2217,1009.3,13,1011.6,14.3,8.0,,,,,,,,,7.4,2.6,29.5,22.4,,,,,,,,,,,,,,
106,동해,2023-07-26,27.0,23.8,445.0,30.6,1512,,,,,,,6.7,160.0,1445.0,4.8,160.0,1450.0,1.0,886,70.0,22.2,58.0,1514.0,76.1,26.8,1009.2,1015.1,816,1012.2,1727,1013.8,14.3,2.7,,,,,,,,,8.8,5.4,32.0,23.9,,,,,,,,,,,,,,
106,동해,2023-07-27,26.6,23.8,1957.0,30.3,852,,,,,,,5.9,160.0,1423.0,3.7,160.0,1430.0,1.2,1056,90.0,22.5,59.0,1125.0,79.4,27.2,1009.1,1014.9,627,1012.3,1707,1013.7,14.2,11.7,,,,,,,,,4.8,2.8,37.5,22.7,,,,,,,,,,,,,,
106,동해,2023-07-28,27.4,24.8,424.0,31.4,1829,,,,,,,3.7,140.0,1148.0,2.2,140.0,1127.0,1.1,952,70.0,24.2,63.0,1045.0,83.4,30.1,1009.1,1014.7,815,1011.7,1752,1013.7,14.2,12.4,,,,,,,,,1.3,0.8,38.9,23.4,,,,,,,,,,,,,,
106,동해,2023-07-29,26.5,23.7,153.0,31.0,1328,,,,,,,2.7,90.0,1033.0,1.6,270.0,513.0,0.9,749,90.0,24.4,62.0,1303.0,89.3,30.6,1009.6,1015.0,934,1013.2,1536,1014.2,14.2,12.0,,,,,,,,,2.1,0.0,38.3,22.7,,,,,,,,,,,,,,
106,동해,2023-07-30,27.2,23.9,345.0,32.2,907,,,,,,,4.1,20.0,1028.0,2.7,50.0,934.0,1.2,1002,230.0,23.6,54.0,846.0,82.0,29.1,1008.4,1014.7,926,1011.3,1754,1013.0,14.2,11.7,,,,,,,,,3.8,0.0,38.5,22.9,,,,,,,,,,,,,,
106,동해,2023-07-31,27.8,24.7,2353.0,32.3,957,,,,,,,6.8,50.0,1055.0,3.9,50.0,1104.0,1.3,1162,50.0,22.9,57.0,955.0,75.5,27.9,1007.8,1013.1,728,1011.6,408,1012.3,14.1,8.5,,,,,,,,,5.3,1.5,35.9,23.0,,,,,,,,,,,,,,
106,동해,2023-08-01,26.2,22.8,435.0,30.0,1112,,,,,,,5.3,160.0,1252.0,2.8,160.0,1317.0,1.1,964,250.0,23.5,60.0,1039.0,86.5,29.1,1006.3,1012.8,833,1009.1,2348,1010.8,14.1,11.0,,,,,,,,,5.3,0.3,37.0,21.5,,,,,,,,,,,,,,
106,동해,2023-08-02,29.1,25.3,348.0,33.6,1528,,,,,,,7.6,160.0,1318.0,5.0,160.0,1505.0,1.7,1511,160.0,22.9,48.0,1456.0,70.8,28.0,1002.0,1009.1,1,1004.3,1831,1006.5,14.1,10.7,,,,,,,,,6.0,0.1,38.2,23.1,,,,,,,,,,,,,,
106,동해,2023-08-03,30.2,25.6,230.0,35.7,1518,,,,,,,7.9,160.0,1323.0,4.0,160.0,1348.0,1.2,1077,90.0,21.0,40.0,1528.0,59.4,24.9,1000.0,1005.8,804,1003.2,1608,1004.5,14.0,11.4,,,,,,,,,5.8,3.9,38.4,22.3,,,,,,,,,,,,,,
106,동해,2023-08-04,30.1,25.6,531.0,34.9,1412,,,,,,,7.6,140.0,1604.0,4.2,160.0,1550.0,1.2,1020,90.0,22.4,49.0,1336.0,64.4,27.2,998.6,1004.8,235,1001.5,2400,1003.1,14.0,8.9,,,,,,,,,4.3,0.0,38.2,23.5,,,,,,,,,,,,,,
106,동해,2023-08-05,28.5,25.7,456.0,33.5,1305,,,,,,,6.6,160.0,1201.0,3.8,160.0,1205.0,1.5,1284,20.0,23.6,52.0,1305.0,76.1,29.1,995.6,1001.5,1,998.2,1749,1000.1,14.0,12.4,,,,,,,,,2.1,0.8,39.7,23.3,,,,,,,,,,,,,,
106,동해,2023-08-06,26.7,24.8,439.0,28.9,1115,0.4,2253.0,0.5,2203.0,,0.5,8.1,20.0,1045.0,5.2,50.0,1053.0,1.5,1253,70.0,26.0,83.0,942.0,96.3,33.6,995.8,1001.9,2143,999.3,1717,1000.4,13.9,4.5,,,,,,,,,7.8,3.6,35.1,24.2,,,,,,,,,,,,,,
106,동해,2023-08-07,25.7,24.0,2004.0,27.8,829,,,,,,,8.7,20.0,2003.0,4.7,50.0,921.0,2.4,2107,50.0,23.7,76.0,1453.0,89.3,29.5,997.9,1004.0,2322,1000.9,153,1002.5,13.9,2.5,,,,,,,,,7.5,7.1,31.4,24.5,,,,,,,,,,,,,,
106,동해,2023-08-08,23.7,21.8,2046.0,26.1,1204,0.6,554.0,1.3,514.0,,2.4,7.9,50.0,1319.0,4.6,50.0,1312.0,1.9,1638,20.0,22.0,78.0,1208.0,90.8,26.5,1001.6,1008.5,2029,1003.7,17,1006.2,13.9,0.0,,,,,,,,,6.1,5.5,25.6,22.3,,,,,,,,,,,,,,
106,동해,2023-08-09,22.2,21.4,403.0,23.2,2334,9.9,2048.0,31.8,2036.0,,60.5,8.7,360.0,2358.0,3.9,320.0,2107.0,1.7,1442,340.0,21.7,91.0,105.0,97.4,25.9,1002.4,1008.7,1049,1003.9,2400,1007.0,13.8,0.0,,,,,,,,,10.0,9.3,22.8,21.3,,,,,,,,,,,,,,
106,동해,2023-08-10,22.7,21.0,1114.0,24.9,1535,8.8,1055.0,44.5,1030.0,,203.5,19.4,20.0,1001.0,10.1,360.0,1003.0,5.3,4543,20.0,22.2,88.0,2125.0,97.6,26.9,991.3,1004.9,26,989.1,1804,995.8,13.8,0.0,,,,,,,,,8.9,5.3,22.1,20.1,,,,,,,,,,,,,,
106,동해,2023-08-11,25.8,21.0,235.0,32.9,1332,,,,,,,9.1,270.0,1108.0,4.9,160.0,1558.0,1.8,1545,200.0,21.6,44.0,1037.0,80.3,26.0,995.2,1003.8,2350,994.1,1,999.8,13.8,11.4,,,,,,,,,4.1,1.4,28.4,19.3,,,,,,,,,,,,,,
